,,,,,,,,,,,,,
,,,,353 804,27 880 869,,237 409 289 009,24 955 515,,222 645 234 424,"3 279 157,200",,23 414 908 060
,Код материала,Наименование товара,Ед. изм,Остаток на начало,Приход,,,Расход,,,Остаток,,
,,,,,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма
,00-00002785,Клавиатура Loran,шт,,1,100 000,100 000,1,100 000,100 000,"0,0000",100 000,0
,00-00002786,Тройник ПВХ косой 110х50 45г (импорт Эрон),шт,120,210,0,0,330,0,0,"0,0000",0,0
,00-00002787,Базльт 1200х600х50 Petrawool,м3,,152,970 000,147 469 100,152,970 000,147 469 100,"0,0000",970 000,0
,00-00002788,Переходник ПВХ 200х100,шт,,1,190 512,190 512,1,190 512,190 512,"0,0000",190 512,0
,00-00002789,Тройник ПВХ косой 200х110 45г,шт,,2,254 016,508 032,2,254 016,508 032,"0,0000",254 016,0
,00-00002790,Металлический хомут 200мм  (лехкий),шт,,25,61 824,1 545 600,25,61 824,1 545 600,"0,0000",61 824,0
,00-00002791,Труба канализационая 200мм 3м,шт,,11,615 267,6 767 936,11,615 267,6 767 936,"0,0000",615 267,0
,00-00002792,Базльт 1200х600х100 Petrawool,м3,,159,970 000,154 385 200,159,970 000,154 385 200,"0,0000",970 000,0
,00-00002793,Вытяжка HOFMANN HUT67TIBM,шт,,82,2 447 756,200 716 000,1,2 447 756,2 447 756,81,2 447 756,198 268 244
,00-00002794,Варочная панель HOFMANN CTV641ABFG,шт,,82,1 480 768,121 423 000,77,1 480 768,114 019 159,5,1 480 768,7 403 841
,00-00002795,Холодильник HOFMANN RF295CDBG,шт,,5,6 850 000,34 250 000,5,6 850 000,34 250 000,"0,0000",6 850 000,0
,00-00002796,Кондиционер HOFMANN  COMPACT INV 09,шт,,18,4 558 000,82 044 000,10,4 558 000,45 580 000,8,4 558 000,36 464 000
,00-00002797,Духовой шкаф HOFMANN  OBS6103BG3,шт,,5,3 157 000,15 785 000,5,3 157 000,15 785 000,"0,0000",3 157 000,0
,00-00002798,Телевизор HOFMANN  TV43 S1WOSM,шт,,14,3 414 286,47 800 000,12,3 414 286,40 971 429,2,3 414 286,6 828 571
,00-00002799,Стиральная машина HOFMANN  WM610BBK,шт,,5,3 216 800,16 084 000,5,3 216 800,16 084 000,"0,0000",3 216 800,0
,00-00002800,Телевизор HOFMANN  TV50 S1WOSM,шт,,1,4 875 000,4 875 000,1,4 875 000,4 875 000,"0,0000",4 875 000,0
,00-00002801,Воронка кровельная (дренаж) VMO 110х720,шт,,4,1 286 900,5 147 600,4,1 286 900,5 147 600,"0,0000",1 286 900,0
,00-00002802,Вода эмульсия (местный),кг,,2 989,0,0,2 989,0,0,"0,0000",0,0
,00-00002804,Тош  ступен (Мрамор),шт,,200,0,0,200,0,0,"0,0000",0,0
,00-00002805,Тош плошадка (Мрамор),м2,,273,0,0,273,0,0,"0,0000",0,0
,00-00002806,Шестеренка средный (бру спец тех),шт,,11,859 091,9 450 000,11,859 091,9 450 000,"0,0000",859 091,0
,00-00002807,Подшивник обойма (бру спец тех),шт,,5,297 800,1 489 000,5,297 800,1 489 000,"0,0000",297 800,0
,00-00002808,Подшивник (бру спец тех),шт,,2,394 500,789 000,2,394 500,789 000,"0,0000",394 500,0
,00-00002809,Сальни врутренный (бру спец тех),шт,,1,689 000,689 000,1,689 000,689 000,"0,0000",689 000,0
,00-00002810,Зашитный подемник (бру спец тех),шт,,5,253 800,1 269 000,5,253 800,1 269 000,"0,0000",253 800,0
,00-00002811,"Эшик Lero upo 2,5х1,40",шт,,63,591 032,37 235 000,63,591 032,37 235 000,"0,0000",591 032,0
,00-00002812,"Ром Lero upo 1х1,40",шт,,108,534 722,57 750 000,108,534 722,57 750 000,"0,0000",534 722,0
,00-00002813,Шнек 3м (бру),шт,,3,0,0,3,0,0,"0,0000",0,0
,00-00002814,Шнек матор (бру),шт,,3,166 667,500 000,3,166 667,500 000,"0,0000",166 667,0
,00-00002815,Шнек редуктор (бру),шт,,4,3 141 200,12 564 800,3,3 141 200,9 423 600,"1,0000",3 141 200,3 141 200
,00-00002816,"Шина 17,5-25 Aeolus Балон",шт,,10,4 743 000,47 430 000,10,4 743 000,47 430 000,"0,0000",4 743 000,0
,00-00002817,"УСК1 Универсальный строп канатный тип 1диам. 18мм длиной 2,5 метра Удавка 10тонна",шт,,80,188 500,15 080 000,40,188 500,7 540 000,40,188 500,7 540 000
,00-00002818,Подшибник 211 (дробилка спец тех),шт,,3,316 667,950 000,3,316 667,950 000,"0,0000",316 667,0
,00-00002819,Тарози тоши 1кг,шт,,1,20 000,20 000,1,20 000,20 000,"0,0000",20 000,0
,00-00002820,Тарози тоши 5кг,шт,,1,120 000,120 000,1,120 000,120 000,"0,0000",120 000,0
,00-00002821,Кабель ВВГНГ 5х185,м,,4,1 647 237,6 588 948,4,1 647 237,6 588 948,"0,0000",1 647 237,0
,00-00002822,Щит 60х40,шт,11,176,237 727,41 840 000,174,237 727,41 364 545,13,237 727,3 090 455
,00-00002823,Наканечник 50мм,шт,,20,4 500,90 000,20,4 500,90 000,"0,0000",4 500,0
,00-00002824,Переходник HDMI to VGA,шт,,4,68 125,272 500,3,68 125,204 375,1,68 125,68 125
,00-00002825,Сальник 85х120 (спец тех у-н),шт,,6,26 667,160 000,6,26 667,160 000,"0,0000",26 667,0
,00-00002826,Подшивник 6307  (бру спец тех),шт,,54,19 259,1 040 000,54,19 259,1 040 000,"0,0000",19 259,0
,00-00002827,Подшивник 6308  (бру спец тех),шт,,20,845 700,16 914 000,20,845 700,16 914 000,"0,0000",845 700,0
,00-00002828,Подшивник SN-4  (дробилка спец тех),шт,,1,5 200 000,5 200 000,1,5 200 000,5 200 000,"0,0000",5 200 000,0
,00-00002829,Угольник 40х40х4,м,,247,22 500,5 550 750,247,22 500,5 550 750,"0,0000",22 500,0
,00-00002830,"Уголок 28х28х1,8",м,,468,9 500,4 446 000,468,9 500,4 446 000,"0,0000",9 500,0
,00-00002831,Муланка 10бар (Спец тех бру),шт,,1,150 000,150 000,1,150 000,150 000,"0,0000",150 000,0
,00-00002832,Корпус подшивник (Спец тех бру),шт,,23,252 319,5 803 333,23,252 319,5 803 333,"0,0000",252 319,0
,00-00002833,Нержавейка кранер 89мм (Спец тех бру),шт,,1,610 000,610 000,1,610 000,610 000,"0,0000",610 000,0
,00-00002834,Клапан 10 бар (Спец тех бру),шт,,5,318 000,1 590 000,5,318 000,1 590 000,"0,0000",318 000,0
,00-00002835,Кабель интернет,м,,85,19 638,1 669 270,85,19 638,1 669 270,"0,0000",19 638,0
,00-00002836,Сантехника комплект,комп,,1,665 000,665 000,1,665 000,665 000,"0,0000",665 000,0
,00-00002837,Виброрейка (импорт хитой),м,4,0,0,0,4,0,0,"0,0000",0,0
,00-00002838,"Закаленная труба стрелы 5,0мм 150мм 1,5м  (стационар помпа)",шт,1,0,0,0,1,0,0,"0,0000",0,0
,00-00002839,Хомут У-образный бетоновод для крепления  Puclp-1 скоба  5 красный,шт,34,19,13 474,256 000,53,13 474,714 105,"0,0000",13 474,0
,00-00002840,Шкив SN-4  (дробилка спец тех),шт,,1,6 500 000,6 500 000,1,6 500 000,6 500 000,"0,0000",6 500 000,0
,00-00002841,Косой тройник ПВХ 50мм,шт,,178,5 331,949 000,178,5 331,949 000,"0,0000",5 331,0
,00-00002842,Тройник ПВХ 50мм,шт,,13,10 000,130 000,13,10 000,130 000,"0,0000",10 000,0
,00-00002843,Муфта ПВХ 50мм,шт,,24,4 333,104 000,24,4 333,104 000,"0,0000",4 333,0
,00-00002844,Переходник резбовой 25х15мм,шт,,4,10 000,40 000,4,10 000,40 000,"0,0000",10 000,0
,00-00002845,Переходник сварной 63х50,шт,,2,18 000,36 000,2,18 000,36 000,"0,0000",18 000,0
,00-00002846,Полотвод сварной 50,шт,,6,6 500,39 000,6,6 500,39 000,"0,0000",6 500,0
,00-00002847,Отвод сварной 100,шт,,250,66 503,16 625 680,183,66 503,12 169 998,67,66 503,4 455 682
,00-00002848,Кондиционер 12 Ruls,шт,,3,3 756 333,11 269 000,3,3 756 333,11 269 000,"0,0000",3 756 333,0
,00-00002849,Холодильник Haier 85см,шт,,1,2 535 000,2 535 000,1,2 535 000,2 535 000,"0,0000",2 535 000,0
,00-00002850,Сим тугирлидиган аппарат BECKER SGTY-12,шт,,4,12 775 000,51 100 000,4,12 775 000,51 100 000,"0,0000",12 775 000,0
,00-00002851,Планка арматурарезга  (спец тех),шт,,34,284 250,9 664 502,34,284 250,9 664 502,"0,0000",284 250,0
,00-00002852,Дюбель гвозд 6х80   DUBIL GVOZ,кг,5,260,24 788,6 445 000,226,24 788,5 589 798,40,24 788,979 144
,00-00002853,Газовый ключ 60мм,шт,1,0,0,0,1,0,0,"0,0000",0,0
,00-00002854,Гаечный ключ 30-32,шт,1,0,0,0,1,0,0,"0,0000",0,0
,00-00002855,Гаечный ключ 14-17,шт,1,0,0,0,1,0,0,"0,0000",0,0
,00-00002856,Гаечный ключ 19-22,шт,1,0,0,0,1,0,0,"0,0000",0,0
,00-00002857,Тош  ступен 130х30 (Мрамор),шт,,580,0,0,580,0,0,"0,0000",0,0
,00-00002858,"Тош  ступен 120х0,3 (Мрамор)",шт,,20,0,0,20,0,0,"0,0000",0,0
,00-00002859,Планшет А4,шт,,75,25 667,1 925 000,35,25 667,898 333,40,25 667,1 026 667
,00-00002860,Галоген 15W Потолочный,шт,,103,76 835,7 914 000,103,76 835,7 914 000,"0,0000",76 835,0
,00-00002861,Шкиф 120х38 (спец тех у-н),шт,,4,350 000,1 400 000,4,350 000,1 400 000,"0,0000",350 000,0
,00-00002862,Ключ балонный 15мм (спец тех),шт,,5,25 000,125 000,5,25 000,125 000,"0,0000",25 000,0
,00-00002863,"Профиль 60х60 2,2",м,,110,41 000,4 510 000,110,41 000,4 510 000,"0,0000",41 000,0
,00-00002864,"Профиль 40х25 1,8",м,,1 000,17 800,17 800 000,1 000,17 800,17 800 000,"0,0000",17 800,0
,00-00002865,Рекор  Н/Р 32х3/4 (32х20),шт,,1,33 669,33 669,1,33 669,33 669,"0,0000",33 669,0
,00-00002866,Реле 24DC,шт,,5,110 000,550 000,5,110 000,550 000,"0,0000",110 000,0
,00-00002867,Клапан катуш 3vi 220v AC,шт,,5,38 000,190 000,5,38 000,190 000,"0,0000",38 000,0
,00-00002868,Анкер башеный кран (импорт хитой),шт,,32,0,0,32,0,0,"0,0000",0,0
,00-00002869,Труба из ппр PN-16 ХВС диам 50 (импорт эрон),метр,,144,0,0,144,0,0,"0,0000",0,0
,00-00002870,Труба канализационая 100мм 2м (импорт эрон),шт,,20,0,0,20,0,0,"0,0000",0,0
,00-00002871,Труба канализационая 100мм 1м (импорт эрон),шт,,20,0,0,20,0,0,"0,0000",0,0
,00-00002872,Магнитный яшик,шт,,2,3 875 000,7 750 000,2,3 875 000,7 750 000,"0,0000",3 875 000,0
,00-00002873,"Шит линейный 1,2х3м (3мм) (опалубка)",шт,,80,3 569 464,285 557 120,80,3 569 464,285 557 120,"0,0000",3 569 464,0
,00-00002874,"Шит линейный 1,1х3м (опалубка)",шт,,17,3 442 598,58 524 166,17,3 442 598,58 524 166,"0,0000",3 442 598,0
,00-00002875,"Шит линейный 0,6х3м (опалубка)",шт,,19,2 863 970,54 415 431,19,2 863 970,54 415 431,"0,0000",2 863 970,0
,00-00002876,"Шит линейный 0,55х3м (опалубка)",шт,,19,2 244 160,42 639 040,19,2 244 160,42 639 040,"0,0000",2 244 160,0
,00-00002877,"Шит линейный 0,5х3м (опалубка)",шт,,20,1 821 527,36 430 536,20,1 821 527,36 430 536,"0,0000",1 821 527,0
,00-00002878,"Шит линейный 0,35х3м (опалубка)",шт,,2,1 798 431,3 596 862,2,1 798 431,3 596 862,"0,0000",1 798 431,0
,00-00002879,"Шит линейный 0,3х3м (опалубка)",шт,,2,1 674 336,3 348 672,2,1 674 336,3 348 672,"0,0000",1 674 336,0
,00-00002880,"Шит угловой внутренний 0,3х0,3х3м (опалубка)",шт,,15,2 620 476,39 307 140,15,2 620 476,39 307 140,"0,0000",2 620 476,0
,00-00002881,Винт стяжной 1м (опалубка),шт,,474,28 584,13 548 816,474,28 584,13 548 816,"0,0000",28 584,0
,00-00002882,Гайка опалубочная оцинк 90 (опалубка),шт,,964,19 023,18 338 172,964,19 023,18 338 172,"0,0000",19 023,0
,00-00002883,Шайба 100х100х4мм (опалубка),шт,,964,14 401,13 882 564,964,14 401,13 882 564,"0,0000",14 401,0
,00-00002884,Анкер торцевой (опалубка),шт,,22,46 862,1 030 964,22,46 862,1 030 964,"0,0000",46 862,0
,00-00002885,Замок винтовой универсальный (опалубка),шт,,48,157 583,7 563 984,48,157 583,7 563 984,"0,0000",157 583,0
,00-00002886,Двер Термо 7000 одностронный Антроцит 2180х880,шт,,14,0,0,14,0,0,"0,0000",0,0
,00-00002887,Двер Термо 7000 одностронный Антроцит 2130х880,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00002888,Тяга для бетона 53 (сих),шт,,4 310,4 305,18 555 000,4 110,4 305,17 693 979,200,4 305,861 021
,00-00002889,Манометр 10 бар,шт,,31,76 561,2 373 380,31,76 561,2 373 380,"0,0000",76 561,0
,00-00002890,Гайка колённый (спец тех Бру),кг,,21,45 512,933 000,12,45 512,546 146,9,45 512,386 854
,00-00002891,Гайка (спец тех Бру),кг,,1,45 000,45 000,1,45 000,45 000,"0,0000",45 000,0
,00-00002892,Пожарный лестница (импорт),шт,,70,0,0,70,0,0,"0,0000",0,0
,00-00002893,Газоблок  600х300х200 (хитой 2 Tian Run),шт,,14 730,433 935,6 391 960 066,14 730,433 935,6 391 960 066,"0,0000",433 935,0
,00-00002894,Каучуковая трубка изоляция Armoflex 32мм 9мм,шт,,4,15 000,60 000,4,15 000,60 000,"0,0000",15 000,0
,00-00002896,Химический анкер Akfix  C900,шт,2,1 156,88 846,102 706 500,826,88 846,73 387 170,332,88 846,29 497 022
,00-00002897,Пакля (Катан),шт,,63,80 536,5 106 000,57,80 536,4 622 782,6,80 536,483 218
,00-00002898,Резбочка  15мм,шт,,28,2 000,56 000,28,2 000,56 000,"0,0000",2 000,0
,00-00002899,Звездочка R300 (спец тех),шт,,11,1 500 000,16 500 000,11,1 500 000,16 500 000,"0,0000",1 500 000,0
,00-00002900,Катор R300 (спец тех),шт,,3,3 550 000,10 650 000,3,3 550 000,10 650 000,"0,0000",3 550 000,0
,00-00002901,Муфта Санс (спец тех),шт,,2,265 000,530 000,2,265 000,530 000,"0,0000",265 000,0
,00-00002902,Фрикцион корпус (спец тех),шт,,2,445 000,890 000,2,445 000,890 000,"0,0000",445 000,0
,00-00002903,Фильтр КПП гидро (спец тех),шт,,5,1 367 000,6 835 000,5,1 367 000,6 835 000,"0,0000",1 367 000,0
,00-00002904,Фильтр КПП (спец тех),шт,,3,623 333,1 870 000,3,623 333,1 870 000,"0,0000",623 333,0
,00-00002905,Shell  Солидоль 5кг,кг,,20,275 000,5 500 000,20,275 000,5 500 000,"0,0000",275 000,0
,00-00002906,Гидравлический шланг 20мм (спец тех бру),м,,11,119 298,1 360 000,11,119 298,1 360 000,"0,0000",119 298,0
,00-00002907,Гидравлический шланг 32мм (спец тех бру),м,,38,81 316,3 090 000,38,81 316,3 090 000,"0,0000",81 316,0
,00-00002908,Трос 6мм,шт,,153,11 464,1 753 920,153,11 464,1 753 920,"0,0000",11 464,0
,00-00002909,Трос зажим,шт,,8,0,0,8,0,0,"0,0000",0,0
,00-00002910,Парок для плинтуса,шт,,10,35 000,350 000,10,35 000,350 000,"0,0000",35 000,0
,00-00002911,Лист 8мм,м2,,6,580 000,3 480 000,6,580 000,3 480 000,"0,0000",580 000,0
,00-00002912,Бальвашка 20х72мм (спец тех),шт,,5,2 980 000,14 900 000,5,2 980 000,14 900 000,"0,0000",2 980 000,0
,00-00002913,Трос зажим 4мм,шт,,10,8 000,80 000,10,8 000,80 000,"0,0000",8 000,0
,00-00002914,Лампа I-конт малыш (спец тех),шт,,64,14 875,952 000,64,14 875,952 000,"0,0000",14 875,0
,00-00002915,Лампа H4 24V 100/90W (спец тех),шт,,26,10 154,264 000,26,10 154,264 000,"0,0000",10 154,0
,00-00002916,Лампа H1 24V 100W (спец тех),шт,,30,11 333,340 000,30,11 333,340 000,"0,0000",11 333,0
,00-00002917,Лампа H7 24V 100W (спец тех),шт,,30,29 533,886 000,30,29 533,886 000,"0,0000",29 533,0
,00-00002918,Эмульсия АУ-1154 Мост,шт,,10,92 000,920 000,10,92 000,920 000,"0,0000",92 000,0
,00-00002919,Люстра С1399/5,шт,,1,1 495 000,1 495 000,1,1 495 000,1 495 000,"0,0000",1 495 000,0
,00-00002920,Люстра С1152/6,шт,,1,2 080 000,2 080 000,1,2 080 000,2 080 000,"0,0000",2 080 000,0
,00-00002921,Люстра С1166/9,шт,,1,1 495 000,1 495 000,1,1 495 000,1 495 000,"0,0000",1 495 000,0
,00-00002922,Люстра С1335/6,шт,,1,2 080 000,2 080 000,1,2 080 000,2 080 000,"0,0000",2 080 000,0
,00-00002923,Люстра FOTO/9,шт,,1,2 210 000,2 210 000,1,2 210 000,2 210 000,"0,0000",2 210 000,0
,00-00002924,Люстра 82017/8,шт,,1,3 510 000,3 510 000,1,3 510 000,3 510 000,"0,0000",3 510 000,0
,00-00002925,Люстра лампочка,шт,,47,33 170,1 559 000,43,33 170,1 426 319,4,33 170,132 681
,00-00002926,Фара стоп (спец тех),шт,,16,76 250,1 220 000,16,76 250,1 220 000,"0,0000",76 250,0
,00-00002927,Фара поворот кузов учун диод (спец тех),шт,,30,30 000,900 000,30,30 000,900 000,"0,0000",30 000,0
,00-00002928,Эмульсия Полисан 25кг,шт,,1,895 000,895 000,1,895 000,895 000,"0,0000",895 000,0
,00-00002929,Пожарный насос (хитой импорт),шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00002930,Водыной насос (хитой импорт),шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00002931,Валик соп,шт,,1,30 000,30 000,1,30 000,30 000,"0,0000",30 000,0
,00-00002932,Базальтовый плиты К2 Insulation SMW 120 MFN 1200х600х50 п-6 Knauf,м3,468,1 043,594 731,620 598 240,1 444,594 731,858 614 348,"67,3920",594 731,40 080 112
,00-00002933,"Базальтовый плиты К2 Insulation SMW 120 MFN 1200х600х100 п-3 Knauf (1 пачка 0,216м3)",м3,,623,832 742,518 631 840,388,832 742,323 263 859,235,832 742,195 367 981
,00-00002934,Свитч Proximity Zoomlion,шт,,1,1 650 000,1 650 000,1,1 650 000,1 650 000,"0,0000",1 650 000,0
,00-00002935,Фонар Хитой яхшиси KM-292J,шт,,3,195 000,585 000,3,195 000,585 000,"0,0000",195 000,0
,00-00002936,Сальник 95х125(спец тех у-н),шт,10,14,35 000,490 000,24,35 000,840 000,"0,0000",35 000,0
,00-00002937,Подшивник 32310 (спец тех ),шт,,41,72 927,2 990 000,41,72 927,2 990 000,"0,0000",72 927,0
,00-00002938,Фитинг 6мм (спец тех ),шт,,55,3 091,170 000,55,3 091,170 000,"0,0000",3 091,0
,00-00002939,Фитинг 8мм (спец тех ),шт,,12,10 417,125 000,12,10 417,125 000,"0,0000",10 417,0
,00-00002583,Лазерный уровен INGCO HLL305205,шт,1,1,1 650 000,1 650 000,2,1 650 000,3 300 000,"0,0000",1 650 000,0
,00-00002940,Фитинг 10мм (спец тех ),шт,,10,10 000,100 000,10,10 000,100 000,"0,0000",10 000,0
,00-00002941,Фитинг 12мм (спец тех),шт,,10,10 000,100 000,10,10 000,100 000,"0,0000",10 000,0
,00-00002942,Кранштейн Пгу 0015 (спец тех),шт,,7,292 857,2 050 000,7,292 857,2 050 000,"0,0000",292 857,0
,00-00002943,"Шланг Пгу 4,2 Гайка+халка (спец тех)",шт,,27,54 259,1 465 000,27,54 259,1 465 000,"0,0000",54 259,0
,00-00002944,ГЦС в сборе Хово А-7 Sinoward (спец тех),шт,,2,377 500,755 000,2,377 500,755 000,"0,0000",377 500,0
,00-00002945,Винт для двери,кг,,154,90 000,13 860 000,54,90 000,4 860 000,"100,0000",90 000,9 000 000
,00-00002946,Степлер на 210л Deli,шт,,16,47 125,754 000,9,47 125,424 125,"7,0000",47 125,329 875
,00-00002947,Машина для переплёта Deli,шт,,1,631 000,631 000,1,631 000,631 000,"0,0000",631 000,0
,00-00002948,"Бумага 0,594х50м Evolution Extra Paper 80",шт,,3,285 000,855 000,1,285 000,285 000,"2,0000",285 000,570 000
,00-00002949,"Бумага 0,420х50м Evolution Extra Paper 80",шт,,7,221 429,1 550 000,1,221 429,221 429,"6,0000",221 429,1 328 571
,00-00002950,"Бумага 0,297х50м Evolution Extra Paper 80",шт,,1,120 000,120 000,1,120 000,120 000,"0,0000",120 000,0
,00-00002951,Газоблок  600х300х100 (хитой 2 Tian Run),м3,,2 089,0,0,2 020,0,0,"69,1200",0,0
,00-00002952,Клиновой замок малый,шт,,750,94 728,71 046 000,340,94 728,32 207 520,410,94 728,38 838 480
,00-00002953,Труба канализационный ПВХ 32мм 25см,шт,,62,8 335,516 798,62,8 335,516 798,"0,0000",8 335,0
,00-00002954,Труба канализационный ПВХ 32мм 2м,шт,,112,37 436,4 192 816,112,37 436,4 192 816,"0,0000",37 436,0
,00-00002955,Отвод ПВХ 32мм,шт,,142,3 616,513 478,142,3 616,513 478,"0,0000",3 616,0
,00-00002956,Переходник ПВХ 50х32,шт,,71,6 159,437 310,76,6 159,468 106,-5,6 159,-30 796
,00-00002957,Полотвод ПВХ 32мм,шт,,132,4 863,641 868,122,4 863,593 242,10,4 863,48 626
,00-00002958,Труба ПЭТ 18мм,м,,129 150,1 880,242 785 675,90 487,1 880,170 104 122,38 663,1 880,72 681 553
,00-00002959,Труба ПЭТ 25мм (150м),м,,1 300,3 000,3 900 000,1 300,3 000,3 900 000,"0,0000",3 000,0
,00-00002960,Шкурка держак (наждак андава),шт,10,200,19 000,3 800 000,174,19 000,3 306 000,"36,0000",19 000,684 000
,00-00002961,Лазерный уровен DeWalt,шт,,9,2 411 667,21 705 000,1,2 411 667,2 411 667,8,2 411 667,19 293 333
,00-00002962,Тележка одно колесный (арава),шт,,4,815 750,3 263 000,3,815 750,2 447 250,1,815 750,815 750
,00-00002963,Сетка наждак 220,шт,,430,10 680,4 592 500,394,10 680,4 208 012,36,10 680,384 488
,00-00002964,Сетка наждак 600,шт,,30,13 000,390 000,30,13 000,390 000,"0,0000",13 000,0
,00-00002965,Накидной 25мм,шт,,10,16 000,160 000,10,16 000,160 000,"0,0000",16 000,0
,00-00002966,Котёл 35Кв,шт,,12,4 790 625,57 487 500,12,4 790 625,57 487 500,"0,0000",4 790 625,0
,00-00002967,Ротбанд Ecobond 25кг (ручной),тн,,66,1 320 000,87 120 000,66,1 320 000,87 120 000,"0,0000",1 320 000,0
,00-00002968,Люлька 6м,шт,,5,23 109 000,115 545 000,5,23 109 000,115 545 000,"0,0000",23 109 000,0
,00-00002969,Люк невидимка 60х40,шт,,953,369 070,351 724 120,616,369 070,227 347 385,337,369 070,124 376 735
,00-00002970,Ротбанд Ecobond 25кг (автомат),тн,,204,1 320 000,269 280 000,204,1 320 000,269 280 000,"0,0000",1 320 000,0
,00-00002971,Элерон гипс внутренных работ 25кг,тн,,36,33 883,1 219 800,36,33 883,1 219 800,"0,0000",33 883,0
,00-00002972,Элерон Экогипс 25кг,тн,,4,33 000,132 000,4,33 000,132 000,"0,0000",33 000,0
,00-00002973,Датчик положения цилиндр (спец тех),шт,,17,404 765,6 881 000,17,404 765,6 881 000,"0,0000",404 765,0
,00-00002974,Тош кора (Мрамор),шт,,607,0,0,607,0,0,"0,0000",0,0
,00-00002975,Тош кора (Мрамор)откос,шт,,24,0,0,24,0,0,"0,0000",0,0
,00-00002976,Тош кора (Мрамор)плинтус,шт,,78,0,0,78,0,0,"0,0000",0,0
,00-00002977,Анкер 16мм коронковый бур,шт,,4,50 000,200 000,4,50 000,200 000,"0,0000",50 000,0
,00-00002978,Алмазный коронковый бур 102мм,шт,,2,350 000,700 000,2,350 000,700 000,"0,0000",350 000,0
,00-00002979,"УСК1 Универсальный строп канатный тип 1диам. 25,5мм длиной 1,7 метра Удавка",шт,,32,400 000,12 800 000,12,400 000,4 800 000,20,400 000,8 000 000
,00-00002980,Болт М6,кг,,7,34 143,239 000,7,34 143,239 000,"0,0000",34 143,0
,00-00002981,Шайба М6,кг,,4,34 143,119 500,4,34 143,119 500,"0,0000",34 143,0
,00-00002982,Автомат 1фаз 32А,шт,6,230,11 849,2 725 200,236,11 849,2 796 292,0,11 849,0
,00-00002983,Гайка М6,кг,,3,33 000,99 000,3,33 000,99 000,"0,0000",33 000,0
,00-00002984,Термоусадочная трубка 10мм,м,,116,11 638,1 350 000,116,11 638,1 350 000,"0,0000",11 638,0
,00-00002985,Термоусадочная трубка 5мм,м,,50,12 000,600 000,50,12 000,600 000,"0,0000",12 000,0
,00-00002986,Термоусадочная трубка 3мм,м,,0,0,0,0,0,0,"0,0000",0,0
,00-00002987,Вентилятор  (эрон импорт) Витишка,шт,,204,0,0,204,0,0,"0,0000",0,0
,00-00002988,Розетка двойная внутренный (импорт),шт,218,480,0,0,698,0,0,"0,0000",0,0
,00-00002989,Розетка одинарный внутренный (импорт),шт,200,2 800,0,0,3 000,0,0,"0,0000",0,0
,00-00002990,Выключатель внутренный одинарный (импорт),шт,211,200,0,0,411,0,0,"0,0000",0,0
,00-00002991,Выключатель внутренный двойная (импорт),шт,200,200,0,0,400,0,0,"0,0000",0,0
,00-00002992,Розетка интернет (импорт),шт,240,120,0,0,360,0,0,"0,0000",0,0
,00-00002993,Звонок,шт,110,120,0,0,230,0,0,"0,0000",0,0
,00-00002994,Розетка одинарный внутренный герметический (импорт),шт,200,200,0,0,400,0,0,"0,0000",0,0
,00-00002995,Коронка гипсокартона 18мм,шт,19,0,0,0,13,0,0,6,0,0
,00-00002996,Коронка гипсокартона 30мм,шт,9,0,0,0,5,0,0,4,0,0
,00-00002997,Коронка гипсокартона 40мм,шт,27,0,0,0,27,0,0,"0,0000",0,0
,00-00002998,Ковурга батарея (Радиатор),шт,,215,580 000,124 700 000,215,580 000,124 700 000,"0,0000",580 000,0
,00-00002999,Звонок колонка (импорт),шт,220,0,0,0,220,0,0,"0,0000",0,0
,00-00003000,Столь 100х70,шт,,47,435 319,20 460 000,47,435 319,20 460 000,"0,0000",435 319,0
,00-00003001,Столь тортали 170х70,шт,,41,863 415,35 400 000,41,863 415,35 400 000,"0,0000",863 415,0
,00-00003002,Шкаф тортмали 80х36х200,шт,,3,840 000,2 520 000,3,840 000,2 520 000,"0,0000",840 000,0
,00-00003003,Этажерка 2м,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00003004,Клавиатура,шт,,4,272 000,1 088 000,3,272 000,816 000,1,272 000,272 000
,00-00003005,Столь 65х45,шт,,31,215 484,6 680 000,21,215 484,4 525 161,"10,0000",215 484,2 154 839
,00-00003006,Тумбочка 45х42,шт,,2,300 000,600 000,2,300 000,600 000,"0,0000",300 000,0
,00-00003007,Ресепшин парта 200х70,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00003008,Стульчик 25 (1000 шт 8-28мм) панда фиксатор,шт,,702 508,144,100 866 000,561 956,144,80 685 564,140 552,144,20 180 436
,00-00003009,Парта столь тумбочкали,шт,,5,176 000,880 000,5,176 000,880 000,"0,0000",176 000,0
,00-00003010,Уголок этажерка,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00003011,Проектор,шт,,3,0,0,3,0,0,"0,0000",0,0
,00-00003012,Замок мебель,шт,,2,6 625,13 250,2,6 625,13 250,"0,0000",6 625,0
